hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,65,2015,September,36,5,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,60,0,0,Canceled,25-07-2015
City Hotel,0,9,2015,December,53,30,0,3,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,142.67,0,1,Check-Out,2/1/2016
City Hotel,1,140,2015,December,53,29,0,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,70,0,0,Canceled,19-10-2015
Resort Hotel,1,38,2015,July,30,19,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,110.53,0,0,Canceled,19-06-2015
City Hotel,0,145,2015,August,35,29,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,NULL,0,Transient-Party,94.5,0,0,Check-Out,1/9/2015
City Hotel,0,86,2015,September,37,9,0,2,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,68,0,Transient-Party,100,0,0,Check-Out,########
City Hotel,0,20,2015,October,43,18,2,1,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Group,75,0,0,Check-Out,21-10-2015
City Hotel,0,88,2015,October,41,5,1,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,26,NULL,77,Transient-Party,112.2,0,0,Check-Out,########
Resort Hotel,0,149,2015,July,27,1,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,55.68,0,0,Check-Out,8/7/2015
City Hotel,0,3,2015,September,39,25,2,3,1,0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170,0,0,Check-Out,30-09-2015
City Hotel,1,34,2015,August,32,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,29-07-2015
Resort Hotel,0,0,2015,October,44,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,49,0,0,Check-Out,########
City Hotel,0,119,2015,December,52,26,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.25,0,3,Check-Out,29-12-2015
City Hotel,1,192,2015,July,29,12,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,0,Canceled,3/7/2015
Resort Hotel,0,4,2015,September,36,4,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,151.25,0,2,Check-Out,8/9/2015
City Hotel,1,102,2015,October,42,16,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,0,Transient-Party,101.5,0,0,Canceled,6/7/2015
Resort Hotel,1,78,2015,August,35,23,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,1,Canceled,21-07-2015
Resort Hotel,1,73,2015,September,40,27,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78.6,0,2,Canceled,4/8/2015
City Hotel,1,311,2015,August,35,24,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
City Hotel,1,283,2015,July,31,27,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,29-06-2015
City Hotel,0,1,2015,September,39,23,0,1,1,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,0,Transient,121,0,0,Check-Out,24-09-2015
City Hotel,0,16,2015,October,42,15,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,90,0,0,Check-Out,19-10-2015
City Hotel,1,12,2015,October,42,13,0,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,99,NULL,0,Transient-Party,0,0,0,Canceled,########
City Hotel,0,32,2015,October,43,24,1,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,136,0,1,Check-Out,26-10-2015
City Hotel,0,41,2015,August,33,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,14-08-2015
City Hotel,0,74,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,20-09-2015
City Hotel,1,349,2015,October,40,1,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,0,21,2015,November,47,16,1,5,2,0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36,NULL,0,Transient,29.34,0,0,Check-Out,22-11-2015
City Hotel,0,53,2015,August,35,24,1,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,26-08-2015
City Hotel,0,12,2015,October,41,5,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,114,0,3,Check-Out,########
Resort Hotel,0,105,2015,November,47,18,2,4,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313,NULL,65,Transient-Party,69,0,0,Check-Out,24-11-2015
City Hotel,0,0,2015,October,44,25,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,133,0,0,Check-Out,26-10-2015
City Hotel,0,26,2015,September,37,12,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,124,0,3,Check-Out,15-09-2015
City Hotel,1,104,2015,October,41,6,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Transient-Party,114,0,1,Canceled,22-08-2015
City Hotel,1,223,2015,October,41,4,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,89.25,0,2,Canceled,########
City Hotel,1,0,2015,August,33,10,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,75,0,2,Canceled,########
City Hotel,0,10,2015,September,37,7,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,102.33,0,2,Check-Out,########
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,74.07,0,0,Check-Out,19-07-2015
Resort Hotel,1,81,2015,September,40,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.29,0,0,Canceled,17-07-2015
Resort Hotel,0,31,2015,August,33,15,2,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,299.33,1,1,Check-Out,21-08-2015
Resort Hotel,0,48,2015,July,31,26,2,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient-Party,127,1,3,Check-Out,29-07-2015
City Hotel,0,282,2015,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.67,0,0,Check-Out,13-10-2015
City Hotel,0,5,2015,September,36,2,0,1,2,0,0,BB,PRT,Offline TA/TO,Direct,1,0,1,A,B,0,No Deposit,42,NULL,0,Transient-Party,12,0,1,Check-Out,3/9/2015
Resort Hotel,1,61,2015,August,35,24,1,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,150.83,0,1,Canceled,30-06-2015
City Hotel,0,12,2015,August,35,23,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9,NULL,0,Contract,90,0,3,Check-Out,27-08-2015
City Hotel,1,260,2015,July,27,4,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,16-06-2015
City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,17-11-2015
City Hotel,1,293,2015,August,32,6,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,1,15,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,150.53,0,2,Canceled,########
City Hotel,1,321,2015,September,36,3,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
City Hotel,1,274,2015,July,29,18,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,6/7/2015
City Hotel,1,16,2015,November,45,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,NULL,122,0,Transient,95,0,0,Canceled,28-10-2015
City Hotel,1,335,2015,September,38,17,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,NULL,0,Transient,85,0,0,Canceled,14-05-2015
Resort Hotel,1,27,2015,September,36,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,186,0,2,Canceled,18-08-2015
Resort Hotel,0,0,2015,October,44,31,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,NULL,0,Transient,49,0,0,Check-Out,########
City Hotel,1,198,2015,October,40,3,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,60,0,0,Canceled,########
City Hotel,0,10,2015,October,41,4,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,87.78,0,1,Check-Out,########
City Hotel,1,299,2015,August,33,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,0,7,2015,October,41,5,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient-Party,112.2,0,0,Check-Out,########
City Hotel,1,180,2015,October,42,16,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,70,0,0,Canceled,31-08-2015
Resort Hotel,0,117,2015,September,40,28,1,5,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,37,0,0,Check-Out,########
City Hotel,0,1,2015,October,41,6,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,E,A,1,No Deposit,14,NULL,0,Transient,146,0,0,Check-Out,########
City Hotel,1,290,2015,August,32,3,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,6/7/2015
City Hotel,0,66,2015,September,39,20,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.25,0,1,Check-Out,25-09-2015
Resort Hotel,0,23,2015,August,33,13,0,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,142,NULL,0,Contract,168.8,0,0,Check-Out,16-08-2015
City Hotel,1,334,2015,September,38,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,1,132,2015,July,30,23,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,85,0,0,Canceled,30-06-2015
Resort Hotel,1,39,2015,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,133,0,1,Canceled,17-06-2015
Resort Hotel,0,1,2015,October,44,31,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,39.2,0,0,Check-Out,########
City Hotel,1,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,NULL,0,Transient-Party,100,0,0,Check-Out,########
City Hotel,1,33,2015,December,50,9,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,44,NULL,0,Transient,110,0,0,Canceled,16-11-2015
City Hotel,1,8,2015,December,53,29,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,142.67,0,0,Canceled,25-12-2015
City Hotel,0,6,2015,July,27,1,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,0,0,0,Check-Out,3/7/2015
City Hotel,1,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2/7/2015
City Hotel,0,0,2015,August,33,12,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,138,0,0,Check-Out,13-08-2015
City Hotel,0,4,2015,December,50,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,116,1,0,Check-Out,13-12-2015
City Hotel,0,2,2015,October,42,11,1,0,1,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,3,No Deposit,1,NULL,0,Transient,88,0,0,Check-Out,########
City Hotel,1,267,2015,July,28,11,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,1/1/2015
Resort Hotel,0,33,2015,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,131.2,0,1,Check-Out,1/8/2015
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,123,0,0,Check-Out,15-07-2015
Resort Hotel,0,30,2015,October,43,23,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,NULL,317,0,Transient-Party,56,0,0,Check-Out,25-10-2015
City Hotel,1,6,2015,September,37,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,111.6,0,0,Canceled,9/9/2015
Resort Hotel,0,49,2015,December,53,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89.5,1,2,Check-Out,1/1/2016
City Hotel,0,282,2015,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,NULL,0,Transient-Party,76.67,0,0,Check-Out,13-10-2015
City Hotel,0,102,2015,October,42,16,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,18-10-2015
Resort Hotel,0,286,2015,October,42,14,2,4,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,NULL,223,0,Transient-Party,44.5,0,2,Check-Out,20-10-2015
Resort Hotel,0,1,2015,October,43,21,0,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,0,A,D,0,No Deposit,NULL,286,0,Transient,0,0,0,Check-Out,21-10-2015
City Hotel,0,97,2015,December,53,29,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60.5,0,1,Check-Out,2/1/2016
City Hotel,0,17,2015,October,40,2,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,113.33,0,1,Check-Out,########
Resort Hotel,0,287,2015,October,42,15,0,3,1,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,223,0,Transient-Party,37,0,0,Check-Out,18-10-2015
City Hotel,1,329,2015,September,37,11,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,NULL,0,Transient,80,0,0,Canceled,20-02-2015
Resort Hotel,0,10,2015,August,36,30,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,121.8,0,0,Check-Out,4/9/2015
Resort Hotel,0,80,2015,August,34,17,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient,131.1,0,0,Check-Out,24-08-2015
City Hotel,1,53,2015,October,42,12,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,105,0,0,Canceled,9/9/2015
Resort Hotel,0,24,2015,December,52,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65,0,0,Check-Out,27-12-2015
Resort Hotel,0,105,2015,September,36,1,0,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,137,0,1,Check-Out,6/9/2015
City Hotel,1,71,2015,September,39,22,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,95,0,0,Canceled,17-09-2015
Resort Hotel,0,12,2015,December,49,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,54.4,0,1,Check-Out,########
City Hotel,1,0,2015,August,33,14,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Canceled,14-08-2015
City Hotel,1,140,2015,December,53,29,0,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,70,0,0,Canceled,19-10-2015
City Hotel,0,56,2015,September,39,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,NULL,0,Transient-Party,185,0,0,Check-Out,29-09-2015
City Hotel,1,108,2015,July,30,19,4,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,########
City Hotel,0,0,2015,August,33,12,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Check-Out,16-08-2015
City Hotel,0,256,2015,September,38,14,1,2,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,4,NULL,0,Transient-Party,76.67,0,0,Check-Out,17-09-2015
City Hotel,1,220,2015,October,42,17,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Canceled,########
Resort Hotel,1,54,2015,August,32,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,205,0,1,Canceled,22-06-2015
Resort Hotel,0,174,2015,October,41,7,2,5,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient-Party,68.43,0,1,Check-Out,14-10-2015
Resort Hotel,0,239,2015,August,35,28,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,114.71,0,1,Check-Out,########
Resort Hotel,0,34,2015,October,41,9,0,2,2,1,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,67.5,0,1,Check-Out,########
City Hotel,0,86,2015,September,39,24,0,2,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,12,NULL,0,Transient-Party,87.5,0,0,Check-Out,26-09-2015
Resort Hotel,0,69,2015,July,31,28,2,6,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,NULL,0,Transient,123,0,0,Check-Out,5/8/2015
City Hotel,0,210,2015,October,41,8,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,72.75,0,0,Check-Out,########
Resort Hotel,0,152,2015,August,34,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Check-Out,29-08-2015
City Hotel,1,50,2015,October,43,24,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,146,0,0,Canceled,15-10-2015
Resort Hotel,1,47,2015,July,31,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,148.63,0,1,Canceled,17-06-2015
City Hotel,1,105,2015,December,53,29,0,4,2,1,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8,NULL,0,Transient,102.5,0,3,Canceled,17-09-2015
Resort Hotel,0,68,2015,September,39,24,2,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,NULL,0,Transient,69.91,1,1,Check-Out,29-09-2015
City Hotel,1,3,2015,September,37,7,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,123.5,0,2,Canceled,4/9/2015
City Hotel,0,1,2015,August,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,75,0,1,Check-Out,6/8/2015
City Hotel,0,27,2015,September,39,20,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,152.5,0,0,Check-Out,28-09-2015
City Hotel,0,10,2015,December,52,20,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,52.36,0,1,Check-Out,24-12-2015
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.47,0,0,Canceled,22-01-2015
Resort Hotel,1,244,2015,September,36,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,19,0,A,A,0,Non Refund,NULL,NULL,0,Transient,36,0,0,Canceled,29-04-2015
City Hotel,1,86,2015,September,37,9,0,2,2,0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,110,0,0,Canceled,30-06-2015
Resort Hotel,1,78,2015,October,41,9,1,2,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,134,NULL,0,Transient,92,0,0,Canceled,14-08-2015
Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Transient,105.5,0,0,Canceled,1/5/2015
City Hotel,1,363,2015,October,42,15,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,1/1/2015
Resort Hotel,1,16,2015,August,32,5,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,242.6,0,1,Canceled,22-07-2015
Resort Hotel,0,138,2015,December,52,21,1,5,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,25.11,0,2,Check-Out,27-12-2015
City Hotel,1,65,2015,July,27,1,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,68,0,1,Canceled,30-04-2015
City Hotel,1,335,2015,September,38,17,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,NULL,0,Transient,85,0,0,Canceled,14-05-2015
City Hotel,0,39,2015,August,33,14,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,16-08-2015
Resort Hotel,0,11,2015,November,45,2,2,5,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,NULL,0,Transient,30.6,0,0,Check-Out,########
Resort Hotel,0,78,2015,September,38,19,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,92.1,1,0,Check-Out,23-09-2015
City Hotel,1,45,2015,October,44,29,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,3,NULL,0,Transient,70,0,0,Canceled,30-09-2015
City Hotel,0,0,2015,October,41,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,NULL,0,Transient-Party,138,0,0,Check-Out,########
City Hotel,0,3,2015,October,41,4,2,4,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,133,0,2,Check-Out,########
City Hotel,0,1,2015,September,39,20,2,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Group,102.41,0,0,Check-Out,25-09-2015
Resort Hotel,0,258,2015,September,38,17,0,2,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,245,NULL,0,Transient-Party,59.85,0,0,Check-Out,19-09-2015
