hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,96,2017,March,11,12,4,7,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,51.27,0,0,Check-Out,23-03-2017
City Hotel,1,552,2017,January,2,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,1,156,2017,June,24,14,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,1,Canceled,26-05-2017
City Hotel,0,34,2017,February,8,22,0,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,98.6,0,0,Check-Out,26-02-2017
City Hotel,0,68,2017,May,20,14,2,1,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,169,0,Transient-Party,119,0,0,Check-Out,17-05-2017
Resort Hotel,1,11,2017,January,1,6,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,60,0,1,Canceled,26-12-2016
Resort Hotel,0,29,2017,February,8,19,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,42.38,0,0,Check-Out,26-02-2017
Resort Hotel,1,188,2017,July,27,2,4,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,203.11,0,1,Canceled,########
City Hotel,1,51,2017,August,32,12,2,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,3,Canceled,27-06-2017
City Hotel,0,23,2017,January,5,29,4,9,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,43.53,0,1,Check-Out,########
City Hotel,0,55,2017,June,26,25,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,26-06-2017
Resort Hotel,0,182,2017,July,28,12,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,NULL,NULL,0,Transient-Party,0,1,1,Check-Out,########
Resort Hotel,1,166,2017,August,31,4,2,4,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,220,0,2,Canceled,16-03-2017
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,44,0,0,Check-Out,15-01-2017
City Hotel,0,116,2017,May,20,19,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,2,Check-Out,22-05-2017
City Hotel,1,153,2017,June,25,21,0,4,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,Non Refund,NULL,348,0,Transient,110,0,0,Canceled,19-01-2017
City Hotel,1,139,2017,June,24,12,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20,NULL,0,Transient,110,0,0,Canceled,24-01-2017
Resort Hotel,1,147,2017,June,25,18,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,140,0,1,Canceled,4/3/2017
Resort Hotel,1,323,2017,July,29,17,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,167.18,0,1,Canceled,17-03-2017
City Hotel,1,217,2017,April,14,8,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,103.05,0,2,Canceled,########
City Hotel,0,72,2017,July,28,10,1,2,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,178,0,0,Check-Out,13-07-2017
Resort Hotel,0,19,2017,July,30,29,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,184.5,0,3,Check-Out,30-07-2017
City Hotel,0,6,2017,February,5,1,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,93,0,0,Check-Out,2/2/2017
City Hotel,0,16,2017,February,8,25,2,1,1,0,0,BB,CHN,Groups,TA/TO,0,0,0,D,D,0,No Deposit,30,NULL,0,Transient-Party,75,0,1,Check-Out,28-02-2017
Resort Hotel,0,44,2017,August,32,10,2,5,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,196,NULL,0,Transient-Party,337,0,2,Check-Out,17-08-2017
Resort Hotel,1,82,2017,May,19,8,1,3,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,85,0,0,Canceled,17-02-2017
City Hotel,0,414,2017,July,28,13,0,2,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,15-07-2017
City Hotel,0,103,2017,July,30,29,2,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,2/8/2017
Resort Hotel,1,103,2017,March,13,27,1,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,E,E,0,Non Refund,495,NULL,0,Transient,73,0,0,Canceled,23-12-2016
City Hotel,1,201,2017,June,24,14,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,110,0,0,Canceled,25-11-2016
City Hotel,1,0,2017,July,27,3,1,0,2,1,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,138,0,1,Canceled,3/7/2017
City Hotel,1,28,2017,March,9,2,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,95,0,0,Canceled,2/2/2017
City Hotel,0,29,2017,February,8,20,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,86.7,0,0,Check-Out,24-02-2017
City Hotel,1,178,2017,May,20,19,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Canceled,3/5/2017
City Hotel,0,175,2017,May,18,2,0,3,1,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,90,0,2,Check-Out,5/5/2017
Resort Hotel,1,39,2017,March,10,11,2,5,3,1,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,100,0,0,Canceled,21-02-2017
City Hotel,1,82,2017,April,15,10,1,3,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.25,0,2,Canceled,20-01-2017
City Hotel,1,168,2017,January,4,24,0,4,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85,0,1,Canceled,18-08-2016
City Hotel,1,136,2017,June,22,1,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,147,0,0,Canceled,17-01-2017
City Hotel,1,69,2017,January,4,25,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,88,0,0,Canceled,30-12-2016
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29-08-2017
Resort Hotel,1,52,2017,July,26,1,4,6,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,531,NULL,0,Transient,92,0,0,Canceled,########
Resort Hotel,0,0,2017,February,7,18,0,1,3,1,0,BB,PRT,Direct,Direct,0,0,0,G,E,0,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,19-02-2017
Resort Hotel,0,115,2017,March,10,9,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,65,0,1,Check-Out,########
City Hotel,1,309,2017,August,33,15,0,4,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,0,Canceled,########
Resort Hotel,1,226,2017,May,20,20,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,76.03,0,1,Canceled,########
City Hotel,0,158,2017,August,31,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.75,0,0,Check-Out,7/8/2017
City Hotel,1,150,2017,June,24,17,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,120,0,0,Canceled,18-01-2017
City Hotel,1,164,2017,May,20,15,1,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,160,0,0,Canceled,31-01-2017
City Hotel,1,72,2017,February,9,26,2,0,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,140.4,0,2,Canceled,########
City Hotel,1,128,2017,March,12,23,0,3,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Canceled,28-11-2016
Resort Hotel,1,201,2017,May,19,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.5,0,1,Canceled,26-10-2016
Resort Hotel,0,1,2017,May,22,30,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,8,A,A,0,No Deposit,240,NULL,0,Transient,92,1,0,Check-Out,31-05-2017
City Hotel,0,3,2017,July,28,10,1,3,1,0,0,BB,DNK,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,111.6,0,0,Check-Out,14-07-2017
City Hotel,0,311,2017,June,26,25,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,29-06-2017
City Hotel,0,7,2017,February,6,10,0,2,2,1,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,128,0,2,Check-Out,########
Resort Hotel,0,43,2017,June,23,10,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,A,2,No Deposit,NULL,NULL,0,Transient,140.7,1,2,Check-Out,16-06-2017
Resort Hotel,0,259,2017,June,26,29,0,3,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,6,NULL,0,Transient,119.7,0,2,Check-Out,2/7/2017
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NULL,135,0,Transient,45,0,0,Canceled,3/4/2017
City Hotel,0,132,2017,July,26,1,1,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,152.1,0,0,Check-Out,3/7/2017
City Hotel,1,253,2017,January,2,14,2,1,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,129.6,0,0,Canceled,6/5/2016
City Hotel,1,95,2017,July,30,28,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Canceled,24-04-2017
City Hotel,0,195,2017,August,32,12,2,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,148.5,0,1,Check-Out,15-08-2017
City Hotel,0,32,2017,April,14,8,1,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,0,Check-Out,########
City Hotel,1,315,2017,July,27,5,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,103.5,0,1,Canceled,27-12-2016
City Hotel,0,149,2017,March,11,15,0,4,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,2,Check-Out,19-03-2017
Resort Hotel,1,110,2017,July,28,11,0,5,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,260,0,1,Canceled,28-03-2017
City Hotel,0,81,2017,May,20,14,2,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,17-05-2017
City Hotel,0,462,2017,July,26,1,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,4/7/2017
City Hotel,0,41,2017,June,25,18,2,2,1,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,22-06-2017
City Hotel,0,395,2017,May,20,17,0,3,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017
City Hotel,0,122,2017,June,24,17,2,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,72.42,0,1,Check-Out,22-06-2017
City Hotel,0,109,2017,June,25,22,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,108,0,2,Check-Out,25-06-2017
Resort Hotel,0,3,2017,July,28,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,170,0,2,Check-Out,17-07-2017
City Hotel,0,141,2017,March,13,30,0,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,105.34,0,2,Check-Out,1/4/2017
City Hotel,0,277,2017,July,28,13,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,89.1,0,2,Check-Out,15-07-2017
City Hotel,1,209,2017,July,29,17,1,4,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,2,Canceled,16-04-2017
City Hotel,0,158,2017,March,13,27,1,1,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,95,0,1,Check-Out,29-03-2017
Resort Hotel,0,35,2017,February,7,17,0,2,3,1,0,BB,NLD,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,93,0,0,Check-Out,19-02-2017
City Hotel,1,135,2017,April,17,23,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,171,NULL,0,Transient,90,0,0,Canceled,########
City Hotel,0,98,2017,April,14,2,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.5,0,0,Check-Out,6/4/2017
City Hotel,1,0,2017,August,32,8,0,2,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,NULL,153,0,Transient,80,0,0,Canceled,8/8/2017
City Hotel,1,15,2017,February,7,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,95,0,0,Canceled,2/2/2017
City Hotel,0,33,2017,January,3,15,3,5,3,0,0,BB,CYP,Groups,TA/TO,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient-Party,100,0,2,Check-Out,23-01-2017
City Hotel,0,395,2017,May,20,17,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,0,Check-Out,20-05-2017
City Hotel,0,11,2017,April,15,14,2,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,2,Check-Out,19-04-2017
City Hotel,0,2,2017,February,6,9,0,2,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,D,1,No Deposit,NULL,NULL,0,Transient,79,0,1,Check-Out,########
City Hotel,1,28,2017,March,9,2,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,95,0,0,Canceled,2/2/2017
City Hotel,1,56,2017,March,12,21,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86,NULL,0,Transient,85,0,0,Canceled,24-01-2017
City Hotel,1,99,2017,May,19,10,2,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144,0,0,Canceled,########
City Hotel,1,98,2017,March,11,16,2,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,2,Canceled,########
City Hotel,0,31,2017,June,23,9,1,2,2,0,0,SC,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,89,0,0,Check-Out,########
City Hotel,1,209,2017,June,22,1,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,35,Transient,110,0,0,Canceled,########
Resort Hotel,0,7,2017,March,9,2,1,3,2,0,0,BB,BEL,Groups,Corporate,0,0,0,D,E,0,No Deposit,NULL,223,0,Transient-Party,47,0,0,Check-Out,6/3/2017
City Hotel,0,40,2017,July,28,15,2,1,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,203.33,0,1,Check-Out,18-07-2017
City Hotel,0,221,2017,June,25,23,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,89.1,0,2,Check-Out,25-06-2017
City Hotel,0,25,2017,February,7,12,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16,NULL,0,Transient,76.5,0,0,Check-Out,19-02-2017
City Hotel,0,125,2017,May,18,3,0,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,133.74,0,1,Check-Out,6/5/2017
City Hotel,1,47,2017,May,20,15,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,125,0,0,Canceled,29-03-2017
City Hotel,0,76,2017,May,19,8,2,5,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,133.48,0,0,Check-Out,15-05-2017
Resort Hotel,0,7,2017,March,9,2,0,3,1,0,0,BB,GBR,Groups,Corporate,1,0,2,A,E,2,No Deposit,NULL,223,0,Transient-Party,29,1,0,Check-Out,5/3/2017
City Hotel,0,1,2017,March,9,3,0,1,2,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,70.4,0,0,Check-Out,4/3/2017
Resort Hotel,0,108,2017,January,2,12,2,5,1,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,49.7,1,1,Check-Out,19-01-2017
City Hotel,0,29,2017,June,23,6,0,4,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,2,Check-Out,########
Resort Hotel,1,12,2017,August,33,17,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,247,0,1,Canceled,14-08-2017
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,0,179,2017,July,27,5,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8,NULL,0,Transient,108.1,0,1,Check-Out,9/7/2017
City Hotel,0,93,2017,May,19,13,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,148.5,0,1,Check-Out,14-05-2017
Resort Hotel,0,27,2017,April,14,2,2,0,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,1,0,Check-Out,4/4/2017
City Hotel,1,48,2017,June,23,6,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,150,0,1,Canceled,16-05-2017
City Hotel,0,219,2017,July,31,30,2,2,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,148.5,0,2,Check-Out,3/8/2017
City Hotel,1,150,2017,June,24,17,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,120,0,0,Canceled,18-01-2017
City Hotel,0,1,2017,February,7,14,0,1,2,0,0,BB,PRT,Complementary,Direct,1,0,2,A,D,0,No Deposit,NULL,45,0,Transient,0,0,1,Check-Out,15-02-2017
Resort Hotel,0,25,2017,February,8,24,1,2,2,0,0,HB,ZWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,65.83,0,1,Check-Out,27-02-2017
City Hotel,0,2,2017,July,28,14,0,1,2,0,0,BB,CN,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,145,0,0,Check-Out,15-07-2017
City Hotel,0,26,2017,February,9,27,1,0,1,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88,0,1,Check-Out,28-02-2017
City Hotel,1,25,2017,May,20,20,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,90,0,0,Canceled,25-04-2017
City Hotel,1,189,2017,June,22,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,25-11-2016
City Hotel,0,0,2017,June,22,3,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,45,NULL,0,Transient,0,0,0,Check-Out,4/6/2017
Resort Hotel,1,17,2017,June,25,21,1,4,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,180,0,1,Canceled,########
City Hotel,1,38,2017,January,2,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,67,0,Transient,75,0,0,Canceled,########
Resort Hotel,1,299,2017,July,29,18,2,10,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,201.6,0,2,Canceled,26-09-2016
City Hotel,0,116,2017,February,6,10,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,60.98,0,1,Check-Out,13-02-2017
City Hotel,0,166,2017,June,25,21,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,121.5,0,0,Check-Out,28-06-2017
Resort Hotel,1,51,2017,July,28,12,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,184,0,1,Canceled,23-05-2017
Resort Hotel,0,18,2017,January,4,26,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,48,0,2,Check-Out,29-01-2017
City Hotel,0,36,2017,February,9,26,2,1,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,28,NULL,0,Transient,90,0,0,Check-Out,1/3/2017
City Hotel,0,24,2017,July,31,31,1,2,2,2,0,HB,USA,Direct,Direct,0,0,0,E,E,2,No Deposit,14,NULL,0,Transient,266.2,0,1,Check-Out,3/8/2017
City Hotel,0,409,2017,May,22,31,0,3,2,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,3/6/2017
City Hotel,0,136,2017,June,25,24,2,3,3,1,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,220,0,0,Check-Out,29-06-2017
City Hotel,0,57,2017,March,12,22,0,2,2,0,0,BB,HRV,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,79.2,0,0,Check-Out,24-03-2017
City Hotel,0,122,2017,May,19,11,0,2,1,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,117,0,0,Check-Out,13-05-2017
City Hotel,0,0,2017,January,2,9,1,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,82.99,0,0,Check-Out,13-01-2017
City Hotel,0,12,2017,June,23,4,2,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153.33,0,1,Check-Out,7/6/2017
City Hotel,1,52,2017,March,11,13,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56,NULL,0,Transient,80,0,0,Canceled,20-01-2017
City Hotel,1,13,2017,July,28,11,0,2,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,0,Canceled,2/7/2017
City Hotel,1,162,2017,August,33,19,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,140,0,0,Canceled,21-03-2017
City Hotel,0,58,2017,May,18,1,1,3,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,162,0,1,Check-Out,5/5/2017
City Hotel,0,4,2017,May,22,29,1,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,94,0,0,Check-Out,31-05-2017
City Hotel,1,107,2017,June,26,29,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,171,0,0,Canceled,14-03-2017
City Hotel,0,68,2017,April,14,5,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,418,0,Transient-Party,100,0,0,Check-Out,7/4/2017
City Hotel,0,155,2017,June,24,12,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153,1,0,Check-Out,15-06-2017
